SPP11N60S5-INF,"4,65 € (35,04 kn)",TR-N-EFT 600V 11A 125W (TO-220AB),4  - ima na lageru
SPP11N60C3-INF,"5,62 € (42,34 kn)",TR-N-FET 650V 11A(TO220),11  - ima na lageru
SPP06N80C3-INF,"4,48 € (33,75 kn)",TR-N-FET 800V 6A 83W 0.9R(TO220),10  - ima na lageru
SPP03N60S5-INF,"2,64 € (19,89 kn)","N-FET 600V 3,2A 38W <1.4r(TO-220AB)",17  - ima na lageru
SPD30P06PGBTMA1-INF,"1,79 € (13,49 kn)",TR-P-FET 60V 30A 125W(TO252),2  - ima na lageru
SPD02N80C3-INF(TO252),"1,98 € (14,92 kn)",TR-N-FET-SMD 800V 2A  2R7 42W,18  - ima na lageru
SPD02N60-SMD,"1,46 € (11,00 kn)",TR-N-FET-SMD-600V 1.8A 25W <3r,0  - pošalji upit
SPA7N60FC3-INF,"3,03 € (22,83 kn)",TR-N-FET 600V 7.3A 32W(TO220FP),1  - ima na lageru
SPA7N60C3-INF,"3,98 € (29,99 kn)",TR-N-FET 600V 7.3A 32W(TO220F),5  - ima na lageru
SPA11N65C3-INF,"5,18 € (39,03 kn)",TR-N-FET 650V 7A 33W 0.33R(TO220F),3  - ima na lageru
SPA08N80C3-INF(PHILIPPINES),"4,58 € (34,51 kn)",TR-N-800V 8A 40W 0.65R (TO220F),10  - ima na lageru
SP8M6-ROHM(SO8),"1,99 € (14,99 kn)",TR-N/P-FET 30/-30V ; 5/-3.5A 2W,4  - ima na lageru
SMBTA56E6327-INF,"0,13 € (0,98 kn)",TR-P SMD 80V 500mA 330mW (SOT23),62  - ima na lageru
SKW30N60HS-INF,"6,62 € (49,88 kn)",TR-N-IGBT-600V 55A 200W(TO-264),3  - ima na lageru
SKW30N60-INF,"7,43 € (55,98 kn)",TR-IGBT 600V 30A (TO247),0  - pošalji upit
SKW25N120-INF,"8,63 € (65,02 kn)",TR-IGBT+Di 1200V 25A 313W (TO247),0  - pošalji upit
SJ6357,"0,00 € (0,00 kn)",TR,0  - pošalji upit
SIS30-TOP3-KUNZ(JAPAN),"0,50 € (3,77 kn)",SLIKON IZOLATOR-TOP3,176  - ima na lageru
SIS30-TO220-KUNZ(JAPAN),"0,16 € (1,21 kn)",SILIKON IZOLATOR(TO220),0  - pošalji upit
SIS30-TO218-KUNZ(JAPAN),"0,33 € (2,49 kn)",SILIKON IZOLATOR-(TO218),0  - pošalji upit
SILIKON IZOLATOR-300X300,"26,75 € (201,55 kn)",IZOLATOR SILIKONSKI 300x300MM -60-200*C,2  - ima na lageru
SILIKON IZOLATOR-150X220,"18,22 € (137,28 kn)",SILIKON IZOLATOR 150mm x 220mm,1  - ima na lageru
SI9945BDY-VISHAY,"1,13 € (8,51 kn)",TR-N-FET-60V 5.3A 3.1W(SOIC8),12  - ima na lageru
SI9933CDY,"2,26 € (17,03 kn)",TR-SMD-PP CH 20V 4A(SO8),2  - ima na lageru
SI9926CDY-E3-VIS,"1,99 € (14,99 kn)",TR-N-FET 20V 8A 3.1W(SO8),1  - ima na lageru
SI9435BDY-E3-VIS,"1,46 € (11,00 kn)",TR-P-FET 30V 5.7A 2.5W(SO8),3  - ima na lageru
SI9433BDY-VIS,"3,72 € (28,03 kn)",TR-P-FET 20V 6.3A 2.5W(SO8),10  - ima na lageru
SI9410BDY-VIS,"1,06 € (7,99 kn)",TR-N-FET 30V 8.1A 2.5W(SO8),4  - ima na lageru
SI4953ADY-E3,"2,65 € (19,97 kn)",TR-UNI 2xP-FET 30V 4.9A 2S (SO8),8  - ima na lageru
SI4948BEY-VIS(SO8),"2,51 € (18,91 kn)",TR-,16  - ima na lageru
SI4936BDY-T1-E3(SO8),"1,33 € (10,02 kn)",SMD-TR-N-FET 30V 5.9A(SO8),8  - ima na lageru
SI4925DDY-VISHAY,"2,69 € (20,27 kn)",TR-P-FET 30V 8A 5W(SO8),2  - ima na lageru
SI49235BDY-VIS(SO8),"3,19 € (24,04 kn)",TR-P-FET( 30V 7.1A,10  - ima na lageru
SI4850EY-T1-E3-VHY,"2,84 € (21,40 kn)","TR-N-FET 60V 7,1A 3.3W(SO8)",10  - ima na lageru
SI4840DY-T1-E3VIS(SO8),"3,45 € (25,99 kn)",TR-N-FET 40V 10A,20  - ima na lageru
SI4840BDY-T1-E3-VHY,"1,68 € (12,66 kn)",TR-N-FET-SMD-SO8,0  - pošalji upit
SI4835DY-VISHAY,"3,47 € (26,14 kn)",TR-N-FET,6  - ima na lageru
SI4835BDY,"3,47 € (26,14 kn)",TRANZISTOR FET POWER,16  - ima na lageru
SI4830DY-VISHAY(SO8),"1,99 € (14,99 kn)",IC,11  - ima na lageru
SI4532CDY-T1-E3-VISHAY(SO8),"0,00 € (0,00 kn)",,0  - pošalji upit
SI4532ADY-T1-E3-VISHAY(SO8),"1,59 € (11,98 kn)",TR-N/P FET 30/30V 3.9/3.1A 1.13/1.24W,0  - pošalji upit
SI4459ADY-VHY,"3,85 € (29,01 kn)",TR-P-FET 30V 23.5A 5W (SO8),11  - ima na lageru
SI4450DY-VHY,"3,85 € (29,01 kn)",TR-P-FET(SO8),6  - ima na lageru
SI4435DY-VISHAY,"2,65 € (19,97 kn)",TR-SMD-P-FET30V 8.8A 35mR 2.5W (SO8),8  - ima na lageru
SI4435DDY-VISHAY(SO8),"1,59 € (11,98 kn)",TR-SMD-P-FET 30V 6.5A 30mR 5W,13  - ima na lageru
SI4431DY-T1-VIS,"3,50 € (26,37 kn)",TR-P-FET 30V,10  - ima na lageru
SI4431ADY-T1-VIS,"3,49 € (26,30 kn)",TR-,9  - ima na lageru
SI4431(SO8),"4,52 € (34,06 kn)",TR-P-FET 30V-SMD,1  - ima na lageru
SI4178DY-T1-GE3-VIS,"0,69 € (5,20 kn)",TR-N-FET-30V 12A 5W(SO8),15  - ima na lageru
SGW50N60HS-INF,"8,51 € (64,12 kn)",TR-IGBT 600V 50A 333W(TO247),0  - pošalji upit
SGW30N60HS-INF,"6,37 € (47,99 kn)",TR-IGBT 600V 30A 250W(TO247),1  - ima na lageru
SGW25N120-INF,"4,49 € (33,83 kn)",TR-IGBT 1200V 25A(TO247),0  - pošalji upit
SGW15N120-INF(TO247),"11,68 € (88,00 kn)",TR-IGBT LOW LOS-1200V 15ATO247),3  - ima na lageru
SGSIF444-PMC,"1,92 € (14,47 kn)",TR-N,3  - ima na lageru
SGSIF344-ST,"3,03 € (22,83 kn)",TR-N 1200/600V 7A 35W,0  - pošalji upit
SGSFF344,"0,00 € (0,00 kn)",TRANZISTOR=BUT12AF-PHI,0  - pošalji upit
SGSF464-ST,"5,18 € (39,03 kn)",TR-SI-N 1200/600V 10A 140W,9  - ima na lageru
